objectid,title,subject,description,creator,searchau,full-text link,publisher,location,date,contributor,rights statements,relation,format,language,type,identifier,object_location,image_small,image_thumb,note
vjwp_159,Epea Pteroenta: Conveying Revelations of the Past,Ethnology--German,"A work on philology, European ethnography, and philosophy. ",Nathan Lazarus Benmohel,Nathan Lazarus Benmohel,,University Press at Trinity College,Dublin,1860,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English; German,book,vjwp_159,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_159.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_159_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_159_th.jpg,
vjwp_160,Letters on the Present State of the Jewish Poor in the Metropolis,Jewish youth; Jewish youth--England; Jews; Jews--Employment; Jews--England; Jews--London,Propositions for ameliorating Jewish povertry in nineteenth-century England.,Joshua Van Oven,Joshua Van Oven,,W.J. and J. Richardson,London,1802,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_160,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_160.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_160_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_160_th.jpg,
vjwp_161,A Manual of Judaism: Detailed in a Conversation between a Rabbi and his Pupil,Judaism--Apologetic works; Jewish philosophy; Judaism--handbooks and manuals,Introduction into the knowledge of the principles of the Jewish faith. ,Joshua Van Oven,Joshua Van Oven,,J. Wertheimer,London,1835,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_161,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_161.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_161_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_161_th.jpg,
vjwp_162,"The Law of Sinai, and Its Appointed Times",Judaism--Apologetic works,A history of the Jewish people and an explanation of the relationship between Jewish history and Jewish law.,Moses Angel,Moses Angel,,William Tegg & Co.,London,1858,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_162,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_162.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_162_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_162_th.jpg,
vjwp_163,Sabbath Evenings at Home,Judaism--Customs and practices; Judaism--Apologetic works,"A series of ""conversations"" on the importance of Jewish life and practice. ",Miriam Mendes Belisario,Miriam Mendes Belisario,,S. Joel,London,1856,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_163,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_163.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_163_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_163_th.jpg,LCCN: 50042757
vjwp_164,Jewish School & Family Bible,"Bible. Old Testament--Versions, Jewish",An English translation of the Jewish Bible published for families and Jewish schools.,Abraham Benisch,Abraham Benisch,,James Darling,London,1851,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_164,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_164.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_164_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_164_th.jpg,OCLC unique identifier: 680820173
vjwp_165,Maimonides &c,Judaism; Jewish philosophy,Two lectures on the life and writings of Maimonides.,Abraham Benisch,Abraham Benisch,,Wertheim,London,1847,"Gideon Brecher, Leopold Dukes",https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_165,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_165.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_165_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_165_th.jpg,OCLC unique identifier: 874782074
vjwp_166,"חמשה חומשי תורה, גם ההפטרות, עם תרגום חדש ללשון אנגלית / The Pentateuch and the Haftaroth","Bible. Old Testament--Versions, Jewish",Hebrew text and English translations on opposite pages. ,Abraham Benisch,Abraham Benisch,,J. Lehrberger,Rödelheim,1864,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English; Hebrew,book,vjwp_166,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_166.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_166_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_166_th.jpg,OCLC unique identifier: 16074069
vjwp_167,The Idol in Horeb: Evidence that the Golden Image at Mount Sinai was a Cone,"Bible. Old Testament--Versions, Jewish ;Bible--Exodus--Criticism, interpretation;Ethnology--Egypt",Biblical interpretation regarding the Golden Calf in Exodus chapter 32. ,Abraham Benisch,Abraham Benisch,,Tinsley Brothers,London,1871,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,,,,vjwp_167,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp-no-full-text.png,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp-no-full-text_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp-no-full-text_th.jpg,
vjwp_168,Is the Oral Lawe of Divine Origin and Therefore Binding upon the Jews,Judaism--Apologetic works; Judaism--theology; Judaism--Rabbinical literature,An apologia for rabbinical literature and the Jewish religious tradition. ,Abraham Benisch,Abraham Benisch,,John Wertheimer,London,1842,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,,,,vjwp_168,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp-no-full-text.png,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp-no-full-text_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp-no-full-text_th.jpg,OCLC unique identifier: 10947878
vjwp_169,"Judaism Surveyed: Being a Sketch of the Rise and Development of Judaism, from Moses to Our Days, in a Series of Five Lectures, etc.",Judaism--History,Historical essays on the history of Judaism from Biblical times to the present. ,Abraham Benisch,Abraham Benisch,,"Longmans, Green & Co. ",London,1874,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_169,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_169.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_169_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_169_.th.jpg,OCLC unique identifier: 697931661
vjwp_170,Lament for Judea,"Poetry; Sonnets; Jewish religious poetry, English","Poem mourning the loss of Judea and Jerusalem. Originally published in <em>Hebrew Review and Magazine of Rabbinical Literature</em>, vol. 3, no. 73, June 1836.","<a href=""/grace-aguilar.html"">Grace Aguilar</a>",Grace Aguilar,,Hebrew Review and Magazine of Rabbinical Literature,London,1836,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_170,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_170.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_170_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_170_th.jpg,
vjwp_171,Diaries of Sir Moses and Lady Montefiore,"Biographies; Jews; Jews in Palestine; Middle East; Montefiore, Moses, Sir, 1784-1885; Philanthropists ","Biography that includes speeches and addresses of Sir Moses as well as personal narratives of his missions, correspondences with ministers and ambassadors, and opnions on financial, political, and religious subjects. ","Moses Montefiore, Judith Cohen Montefiore, Louis Loewe","Moses Montefiore, Judith Cohen Montefiore, Louis Loewe",,"Griffith, Farran, Okeden & Welsh",London,1890,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"In two volumes. Click ""Download"" above to see Volume 1. Click <a href=""https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_171_2.pdf"">here</a> to download Volume 2. ",pdf,English,book,vjwp_171,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_171.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_171_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_171_th.jpg,
vjwp_172,Hours of Solitude,Poetry,A collection of original poems in two volumes by Charlotte Dacre.,Charlotte Dacre,Charlotte Dacre,,D.N. Shury,London,1805,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"In two volumes. Click ""Download"" above to see Volume 1. Click <a href=""https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_172_2.pdf"">here</a> to download Volume 2. ",,English,book,vjwp_172,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_172.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_172_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_172_th.jpg,
vjwp_173,The Libertine,Gothic fiction (Literary genre); Horror tales,A series of short gothic tales. ,Charlotte Dacre,Charlotte Dacre,,T. Cadell and W. Davies,London,1807,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"In four volumes. Click ""Download"" above to see Volumes 1 and 2. Click <a href=""https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_173_3.pdf"">here</a> to download Volumes 3 and 4. ",,English,book,vjwp_173,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_173.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_173_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_173_th.jpg,
vjwp_174,Trifles of Helicon,Poetry; Sonnets,Collection of sonnets.,"Charlotte Dacre, Sophia King","Charlotte Dacre, Sophia King",,James Ridgway,London,1798,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,,English,book,vjwp_174,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp-no-full-text.png,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp-no-full-text_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp-no-full-text_th.jpg,
vjwp_175,The Confessions of the Nun of St. Omer,Nuns--Fiction; Gothic fiction (Literary genre),"Charlotte Dacre's debut novel telling the story of Cazire, who recounts her youthful adventures from the convent where she now lives in seclusion.",Charlotte Dacre,Charlotte Dacre,,D.N. Shury,London,1805,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"In three volumes. Volumes 1 and 3 are unavailable. Click ""Download"" above to see Volume 2. ",pdf,English,book,vjwp_175,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_175_2.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_175_2_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_175_2_th.jpg,
vjwp_176,The Passions,Gothic fiction (Literary genre),Gothic novel and revenge tale focusing on an aristocratic love triangle. ,Charlotte Dacre,Charlotte Dacre,,T. Cadell and W. Davies,London,1811,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,,English,book,vjwp_176,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp-no-full-text.png,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp-no-full-text_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp-no-full-text_th.jpg,
vjwp_177,"""The Martyr Mother"" ",Jewish philosophy; Judaism--Apologetic works,"Aguilar's account of Hannah, the Jewish martyr from the story of the Maccabees who died alongside her seven sons. ","<a href=""/grace-aguilar.html"">Grace Aguilar</a>",Grace Aguilar,,Groombridge and Sons,London,1845,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"In The Women of Israel, vol. 2, pp. 222-239. ",pdf,English,book,vjwp_177,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_91.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_91_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_91_th.jpg,
vjwp_178,"""What the Candles Say""",Children's literature; Jewish literature for children,Story recounting a child's vision of the Maccabees while gazing at the Chanukah lights. ,Aaron Selig Doniach,Aaron Selig Doniach,,"Doubleday, Page & Co.",New York,1921,Nina Salaman,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"In Apples and Honey, edited by Nina Salaman, translated by Leon Simon, pp. 126-133.",pdf,English,book,vjwp_178,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_178.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_178_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_178_th.jpg,
vjwp_179,"""Chanukah""",Jewish poetry,Poem wistfully remembering the Maccebean victory over oppression. ,Marion Hartog,Marion Hartog,,"Dodd, Mead & Co.",New York,1917,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"In The Standard Book of Jewish Verse, edited by George Kohut. ",pdf,English,book,vjwp_179,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_179.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_179_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_179_th.jpg,
vjwp_180,"""The Story of the Maccabees""",Jews--Civilization; Jewish literature,One-page account of the story of the Maccabees. ,Morris Joseph,Morris Joseph,,Oxford University Press,Oxford,1921,Joseph Herman Hertz,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"In A Book of Jewish Thoughts, edited by Joseph Herman Hertz.",pdf,English,book,vjwp_180,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_180.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_180_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_180_th.jpg,
vjwp_181,"""The Banner of the Jew""",Children's literature; Jewish literature for children,Poem about the Maccabees. ,Emma Lazarus,Emma Lazarus,,"Doubleday, Page & Co.",New York,1921,Nina Salaman,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"In Apples and Honey, edited by Nina Salaman, translated by Leon Simon, pp. 203-204.",pdf,English,book,vjwp_181,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_178.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_178_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_178_th.jpg,
vjwp_182,"""Feast of Dedication""",Children's literature; Jewish literature for children,Children's story about celebrating Chanukah. ,Lady Katie Magnus,Lady Katie Magnus,,P. Vallentine ,London,1868,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"In Little Miriam's Holyday Stories for Little Jewish Readers, vol. 7.",pdf,English,book,vjwp_182,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_182.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_182_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_182_th.jpg,
vjwp_183,"""The Asmoneans""","Bible stories, English; Jews--Fiction",Fictionalized account of the story of the Maccabees. ,Marion Moss and Celia Moss,Marion Moss and Celia Moss,,Saunders and Otley,London,1840,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"In The Romance of Jewish History, vol. 2, pp. 128-326.",pdf,English,book,vjwp_183,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_183.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_183_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_183_th.jpg,
vjwp_184,"""Hanucah Lights""",Children's literature; Jewish literature for children,"A poem, originally in Yiddish, remembering Jewish sovereignty in the Land of Israel in the context of Chanukah. ",Morris Rosenfeld,Morris Rosenfeld,,"Doubleday, Page & Co.",New York,1921,Nina Salaman,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"In Apples and Honey, edited by Nina Salaman, translated by Leon Simon, pp. 242-244. ",pdf,English,book,vjwp_184,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_178.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_178_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_178_th.jpg,
vjwp_185,"""The Jews Under the Asmoneans""","Bible. Old Testament--Criticism, interpretation, etc.; Bible. Old Testament--History of Biblical events; Jews--History",Historical biographies of each of the Maccabees. ,Constance Rothschild and Anne de Rothschild,Constance Rothschild and Anne de Rothschild,,"Longmans, Green, & Co.",London,1871,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"In The History and Literature of the Israelites, vol. 1, pp. 593-616.",pdf,English,book,vjwp_185,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_185.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_185_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_185_th.jpg,
vjwp_186,"""Nittel-Nacht""",Children's literature; Jewish literature for children,Fictionalized depiction of Nittel-Nacht in Eastern Europe. ,Martha Wolfenstein,Martha Wolfenstein,,"Doubleday, Page & Co.",New York,1871,Nina Salaman,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"In Apples and Honey, edited by Nina Salaman, translated by Leon Simon, pp. 26-37.",pdf,English,book,vjwp_186,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_178.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_178_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_178_th.jpg,
vjwp_187,"""Anglicization""",Jews--Fiction; Jewish fiction,Story of an interfaith relationship set in London during Chanukah. ,Israel Zangwill,Israel Zangwill,,The Macmillan Company,New York,1907,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"In Ghetto Comedies, pp. 57-102.",pdf,English,book,vjwp_187,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_187.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_187_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_187_th.jpg,
vjwp_188,"""Joseph the Dreamer""",Jews--Fiction; Jewish fiction,Fictional tale of a Jewish conversion in Rome on a night when Chanukah and Christmas overlap.,Israel Zangwill,Israel Zangwill,,Harper & Brothers Publishers,New York,1898,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"In Dreamers of the Ghetto, pp. 21-67.",pdf,English,book,vjwp_188,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_188.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_188_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_188_th.jpg,
vjwp_189,Cohen of Trinity,Jewish Fiction--19th century; English fiction--Jewish authors; Jews--Fiction,"Short story about a brilliant Jewish student at Trinity College, Cambridge who struggles with his identity as both a Jew and an intellectual in Victorian England. The story follows Cohen's internal conflicts as he tries to balance his academic ambitions with his Jewish heritage, ultimately depicting his isolation and alienation in the gentile academic world.",Amy Levy,Amy Levy,,The Gentleman's Magazine,London,May 1889,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"In Gentleman's Magazine, vol. 266, pp. 417-424.",pdf,English,periodical,vjwp_189,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_189.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_189_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_189_th.jpg,
vjwp_190,Middle-Class Jewish Women of Today,Jewish women--Social conditions--19th century; Jewish women--Social life and customs--Great Britain; Marriage customs and rites--Jewish,"This 1886 article from The Jewish Chronicle discusses the social constraints faced by middle-class Jewish women in Victorian England, particularly focusing on their limited social interactions with men, pressure to marry, and struggles to pursue education or independent lives.",Amy Levy,Amy Levy,,The Jewish Chronicle ,London,September 1886,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"In The Jewish Chronicle, September 17, 1886, p. 7.",pdf,English,newspaper,vjwp_190,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_190.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_190_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_190_th.jpg,
vjwp_191,Reuben Sachs: A Sketch,Jews--England--London--Fiction; London (England)--Fiction,"A satirical examination of London's upper-middle-class Anglo-Jewish society, focusing on the ambitious young lawyer Reuben Sachs and his cousin Judith Quixano, whose mutual attraction is complicated by social pressures and Reuben's political aspirations. The novel critiques the materialistic values and social constraints of Victorian Jewish society while exploring themes of assimilation, tradition, and the conflict between personal desires and communal expectations.",Amy Levy,Amy Levy,,Macmillan & Co,London & New York,1888,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,,pdf,English,book,vjwp_191,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_191.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_191_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_191_th.jpg,LCCN: 42030875
vjwp_192,The Jew in Fiction,Jews--Fiction; English fiction--19th century--History and criticism; Sterotypes (Social psychology) in literature,"An essay in The Jewish Chronicle critiquing the lack of nuanced Jewish representation in English literature of the time. Levy laments that while Jews hold prominent positions in English society, business, politics, and the arts, contemporary fiction largely relies on stereotypical portrayals like Shylock and Rebecca of York, with only a few works like ""Daniel Deronda"" making sincere but ultimately incomplete attempts to capture modern Jewish life and character.",Amy Levy,Amy Levy,,The Jewish Chronicle ,London,1886,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"In The Jewish Chronicle, June 4, 1886, p. 13.",pdf,English,newspaper,vjwp_192,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_192.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_192_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_192_th.jpg,
vjwp_193,"""Communings with Nature, Night""",Nature--Poetry; English--literature--Jewish authors,"""Night"" explores the profound and spiritual essence of the nocturnal world. Through vivid imagery of diverse landscapes, from American forests to the African desert, the poem contemplates how night reveals divine truths and offers solace to the soul. Ultimately, it posits night as a sacred time for introspection and a pathway to understanding a higher power's unchanging love and rest.",Grace Aguilar,Grace Aguilar,,Occident and American Jewish Advocate (Periodical),Philadelphia,1844,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"In Occident and American Jewish Advocate, vol. 2, no. 1, Apr. 1844, pp. 22-6.",pdf,English,poem,vjwp_193,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_193.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_193_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_193_th.jpg,
vjwp_194,"""Communings with Nature, No. III, Hymn to Summer""",Nature--Poetry; English--literature--Jewish authors,"""Hymn to Summer"" is a lyrical ode celebrating the season's beauty and its profound effect on the human spirit. The poem describes summer's vibrant life, from blooming buds to flowing streams, and reflects on the peace and joy it imparts, even amidst personal weakness and care. The narrator finds spiritual solace in summer, perceiving it as a divine presence that reminds one of God's omnipresence.",Grace Aguilar,Grace Aguilar,,Occident and American Jewish Advocate (Periodical),Philadelphia,1844,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"In Occident and American Jewish Advocate, vol. 2, no. 5, Aug. 1844, pp. 241-42. ",pdf,English,poem,vjwp_194,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_194.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_194_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_194_th.jpg,
vjwp_195,"""Communings with Nature, No. IV, Autumn Leaves"" ",Nature--Poetry; English--literature--Jewish authors,"A poem that finds beauty and spiritual lessons in the fading glories of autumn. It describes the rich colors of the leaves as they prepare to decay, highlighting how nature, even in death, maintains loveliness and bloom. The poem interprets the leaves' journey as a message of hope and divine mercy, suggesting that just as nature is gloriously arrayed before it fades, God's love will illuminate the ""valley of decay"" for humanity.",Grace Aguilar,Grace Aguilar,,Occident and American Jewish Advocate (Periodical),Philadelphia,1844,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"In Occident and American Jewish Advocate, vol. 2, no. 7, Nov. 1844, pp. 384-85.",pdf,English,poem,vjwp_195,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_195.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_195_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_195_th.jpg,
vjwp_196,"""Communings with Nature, No. V, Autumn Winds"" ",Nature--Poetry; English--literature--Jewish authors,"The poem personifies the melancholy wailing of the autumn wind, initially questioning if it mourns nature's decay and the passing of summer. However, the wind's response reveals a deeper sorrow: it mourns not nature's temporary decline, but the blighted hopes, broken hearts, and human suffering caused by winter's harshness and lack of mutual aid.",Grace Aguilar,Grace Aguilar,,Occident and American Jewish Advocate (Periodical),Philadelphia,1846,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"In Occident and American Jewish Advocate, vol. 3, no. 10, Jan. 1846, pp. 503-5. ",pdf,English,poem,vjwp_196,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_196.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_196_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_196_th.jpg,
vjwp_197,"""Communings with Nature, No. VI, The Evergreen"" ",Nature--Poetry; English--literature--Jewish authors,"""The Evergreen"" initially portrays the evergreen as a neglected and somber plant, overlooked during spring, summer, and autumn's vibrant displays. However, the poem ultimately celebrates the evergreen for its steadfastness and resilience, particularly in winter, seeing it as an emblem of God's ""omnific love"" and ""never-changing care.""",Grace Aguilar,Grace Aguilar,,Occident and American Jewish Advocate (Periodical),Philadelphia,1846,,https://rightsstatements.org/page/NoC-NC/1.0/?language=en,"In Occident and American Jewish Advocate, vol. 4, no. 2, May 1846, 78-9. ",pdf,English,poem,vjwp_197,https://victorianjewishwritersproject.s3.amazonaws.com/objects/vjwp_197.pdf,https://victorianjewishwritersproject.s3.amazonaws.com/objects/small/vjwp_197_sm.jpg,https://victorianjewishwritersproject.s3.amazonaws.com/objects/thumbs/vjwp_197_th.jpg,
